Date,Portfolio
2020-06-12,-0.000211432808873
2020-06-15,0.002408731736
2020-06-16,-0.0014055339261
2020-06-17,-0.0006924270644999
2020-06-18,-0.0026858003070000004
2020-06-19,-0.0017291392249999
2020-06-22,0.0060101206399999
2020-06-23,0.0010954678554
2020-06-24,-0.003702127202
2020-06-25,-8.221319470009999e-05
2020-06-26,-0.0016508303
2020-06-29,0.0012429916348
2020-06-30,0.006030807814999799
2020-07-01,4.91732397e-05
2020-07-02,3.160440699999999e-05
2020-07-03,0.0009254668597999
2020-07-06,0.0024749714619999
2020-07-07,-0.0013453411309999
2020-07-08,0.003511171643
2020-07-09,-0.0012513923761999
2020-07-10,-0.0006263451415
2020-07-13,0.005419836729
2020-07-14,0.0026870135759999
2020-07-15,0.00060292017
2020-07-16,-0.001034334884
2020-07-17,0.0011684503014999
2020-07-20,0.002887084624
2020-07-21,0.003668651749
2020-07-22,0.0061431301961999
2020-07-23,0.0105544244749
2020-07-24,-0.004643928674
2020-07-27,0.0033770437410000002
2020-07-28,-0.0010389557202
2020-07-29,0.002913998598
2020-07-30,0.0007438776519
2020-07-31,-0.00015314368599999998
2020-08-03,-0.0003636599513
2020-08-04,0.0017746486919999
2020-08-05,0.0024246594689999
2020-08-06,0.0007519497389998
2020-08-07,-0.003893934441
2020-08-10,-0.0007934075091
2020-08-11,0.0013807635567999
2020-08-12,0.002522461039
2020-08-13,0.00028615402996
2020-08-14,0.0003791070214999
2020-08-17,0.0014348505989999999
2020-08-18,0.0016201153799999
2020-08-19,-0.002118108993
2020-08-20,0.0007633126494999
2020-08-21,-0.000673277382
2020-08-24,-0.0003258335857
2020-08-25,0.0005961391689998
2020-08-26,0.0017741581099999998
2020-08-27,1.6615336600099995e-05
2020-08-28,0.003698312498
2020-08-31,0.0019848922170998
2020-09-01,0.0014711351625
2020-09-02,0.0025228385705
2020-09-03,-0.001673466473
2020-09-04,0.00018785252809000002
2020-09-07,0.0007646658319
2020-09-08,0.0018475009750998999
2020-09-09,-0.0016368306902
2020-09-10,-0.0002249704463
2020-09-11,-0.0007377389383999
2020-09-14,-0.00011010227979999998
2020-09-15,0.0011061130157999
2020-09-16,0.0044227865015
2020-09-17,-0.0015591304210998001
2020-09-18,-0.0016300993425999999
2020-09-21,0.0017783436889999998
2020-09-22,0.005239164228
2020-09-23,0.00258228657
2020-09-24,0.0012638506759999999
2020-09-25,0.0012046206879998999
2020-09-28,0.0023367405359
2020-09-29,-0.0017929219057999
2020-09-30,0.0031344053776460002
2020-10-01,-0.0018910523052999
2020-10-02,0.0022280045987
2020-10-05,-0.000522844714
2020-10-06,-0.0015173891657
2020-10-07,0.0012632213119999
2020-10-08,0.0015370520135
2020-10-09,0.0002534544965
2020-10-12,0.0014357724473999
2020-10-13,-0.0014461468700000001
2020-10-14,0.0009000980423
2020-10-15,-0.00099980561545
2020-10-16,-0.0001166597200599
2020-10-19,-0.0010212282369001
2020-10-20,-0.0008655215283
2020-10-21,0.001734470424
2020-10-22,-0.0005804846248999
2020-10-23,-0.0014734907554599
2020-10-26,0.000386135871
2020-10-27,0.0005220721804998001
2020-10-28,4.232181699999999e-05
2020-10-29,0.0009181116302998999
2020-10-30,0.0009727255025999999
2020-11-02,0.0002089385696001
2020-11-03,0.0013207813079999
2020-11-04,-0.0007655696272999999
2020-11-05,0.0009791314544
2020-11-06,-0.0015155839520999
2020-11-09,0.0063903136919999
2020-11-10,0.0021633439962
2020-11-11,0.0019717057219998998
2020-11-12,0.00023638337599989995
2020-11-13,-0.000313445313
2020-11-16,-0.002532639207
2020-11-17,0.0008622918728999
2020-11-18,-0.0007848996079998999
2020-11-19,-0.0014506269497999
2020-11-20,0.001944170657
2020-11-23,0.001016562465
2020-11-24,-0.0038871932569999
2020-11-25,-5.867653269980001e-05
2020-11-26,3.67581079999e-05
2020-11-27,-0.003149405627
2020-11-30,0.0014723528230999
2020-12-01,-0.0030675484340000995
2020-12-02,0.0003504393064
2020-12-03,-0.004383544825
2020-12-04,-0.001868643857
2020-12-07,-0.00108474366159
2020-12-08,0.001110979152
2020-12-09,0.0009314744079
2020-12-10,-0.002561671645
2020-12-11,-0.0012027570993999
2020-12-14,0.0015018331118999998
2020-12-15,-0.0031612367089999998
2020-12-16,0.0019312665989999
2020-12-17,-0.0015441546160001
2020-12-18,0.004281385192
2020-12-21,0.002101599602
2020-12-22,0.00315131927
2020-12-23,-0.0012949704180001001
2020-12-24,0.0023151980159999996
2020-12-25,-0.002056177391
2020-12-28,0.0024347587289999997
2020-12-29,-0.0028955314169998
2020-12-30,-0.00423136726
2020-12-31,0.009134252633
2021-01-01,-0.0005288155788999
2021-01-04,-0.002657414246
2021-01-05,-0.0013384470147799
2021-01-06,0.0016279179480000999
2021-01-07,0.003511687108
2021-01-08,0.00026809069799990003
2021-01-11,0.0006841746260399
2021-01-12,-0.0010304784764001
2021-01-13,0.0002991000014999
2021-01-14,3.377791799999961e-06
2021-01-15,-0.0008624154052
2021-01-18,-0.0008454980142
2021-01-19,-0.00013719453820000007
2021-01-20,-0.00151211114
2021-01-21,0.00109364327101
2021-01-22,0.0007665040094998999
2021-01-25,-0.0005452109879999
2021-01-26,0.00028178938285999995
2021-01-27,0.0011190056106999001
2021-01-28,0.0012636067078
2021-01-29,0.0020557748616999
2021-02-01,0.00012983562240000005
2021-02-02,-0.00010372354106999998
2021-02-03,0.0002192473382
2021-02-04,0.001276357022
2021-02-05,0.0013514846174999
2021-02-08,-0.0005818348852999
2021-02-09,-0.001896968154
2021-02-10,-0.00016429999999999998
2021-02-11,0.0013417812901999
2021-02-12,0.0009239896243
2021-02-15,0.0027038908029998997
2021-02-16,0.0029182775169999
2021-02-17,-0.0022016554677
2021-02-18,0.00015983461379990001
2021-02-19,-2.8569651210000004e-05
2021-02-22,-0.0006604458643
2021-02-23,-0.0012653016829999
2021-02-24,0.0033363772769999
2021-02-25,0.0032106547029999996
2021-02-26,0.0109908747400001
2021-03-01,-0.00262697486
2021-03-02,-0.0010400933900000999
2021-03-03,0.0044337789899999
2021-03-04,0.010231994606
2021-03-05,0.002732460309
2021-03-08,0.004721409939
2021-03-09,-0.0038211767789999
2021-03-10,-0.0005767910172
2021-03-11,-0.0009559166289998999
2021-03-12,0.0034853801019999
2021-03-15,0.000151636477
2021-03-16,-0.0007313316034297999
2021-03-17,-0.00207538989
2021-03-18,0.0014138225930001
2021-03-19,-0.00016581114946000002
2021-03-22,0.004882065683599801
2021-03-23,0.004824680981
2021-03-24,0.0025774780239999
2021-03-25,0.0015959109969999
2021-03-26,-0.00188162141
2021-03-29,0.003087770614
2021-03-30,0.0023328741019999
2021-03-31,0.00012023020760000005
2021-04-01,-0.0005518405089
2021-04-02,-6.892453546e-05
2021-04-05,-0.002632515027
2021-04-06,-0.0009961968462999
2021-04-07,0.0027931263219998998
2021-04-08,-0.0025198707189999997
2021-04-09,0.0018489008479999
2021-04-12,-0.000277707747729
2021-04-13,-0.0010585715414999
2021-04-14,-0.005178450699
2021-04-15,-0.0018739580099999
2021-04-16,0.001171396742
2021-04-19,-0.0028904688709999998
2021-04-20,0.0006116096392999
2021-04-21,-0.0016911792549999
2021-04-22,0.0019203381079999997
2021-04-23,-0.0012651684320000999
2021-04-26,-0.002102997663
2021-04-27,0.002945852778
2021-04-28,-0.0019661704329999997
2021-04-29,0.0018011677299999002
2021-04-30,0.004186998977
2021-05-03,-0.0024375240079998997
2021-05-04,0.004343952327
2021-05-05,-0.003279436782
2021-05-06,-0.001472084903
2021-05-07,-0.004608907454
2021-05-10,0.0006847027485997999
2021-05-11,-0.0004990948777
2021-05-12,0.009002432256999999
2021-05-13,-0.0009656211165999999
2021-05-14,-0.0029471185950001
2021-05-17,0.0018881515059999997
2021-05-18,-0.0028016075959999996
2021-05-19,0.0056026778669997996
2021-05-20,-0.003922633142
2021-05-21,0.001856905914
2021-05-24,-0.002756128044
2021-05-25,-0.00030881624999999993
2021-05-26,-0.0006162693879999
2021-05-27,0.00039032945300000006
2021-05-28,0.001298211818
2021-05-31,-0.002070215942
2021-06-01,-0.00045775029049999996
2021-06-02,0.00022232395959999996
2021-06-03,0.009038881669
2021-06-04,-0.007183055803
2021-06-07,-0.001737139964
2021-06-08,0.002231600787
2021-06-09,0.0013249696139999998
2021-06-10,-0.0023979032279999
2021-06-11,0.0051138412659997995
2021-06-14,0.00035469860273
2021-06-15,0.0023859254
2021-06-16,0.009185185748
2021-06-17,0.009050758931
2021-06-18,0.011875900245000001
2021-06-21,-0.008341243075
2021-06-22,-0.00351898567
2021-06-23,-0.003321807211
2021-06-24,-0.00035050236122
2021-06-25,0.00030692365599990003
2021-06-28,0.0058298141039999
2021-06-29,0.009279929125
2021-06-30,-0.006397738365
2021-07-01,-0.0018561762079997999
2021-07-02,-0.0023181958382
2021-07-05,-0.0004403176359999
2021-07-06,0.005943691302
2021-07-07,0.0008837859756
2021-07-08,0.0123172825559999
2021-07-09,-0.006980874265
2021-07-12,0.0011007659729999
2021-07-13,0.003079756927
2021-07-14,-0.0024696763054
2021-07-15,0.006686898898
2021-07-16,0.00023963446019999998
2021-07-19,0.0115571878119999
2021-07-20,0.0014821046519999
2021-07-21,-0.0045612351239999
2021-07-22,-0.0016346409359999
2021-07-23,3.978103790009996e-05
2021-07-26,-0.0023638235339999997
2021-07-27,0.0045125031049998
2021-07-28,-0.001418002083
2021-07-29,-0.0033873654499999998
2021-07-30,0.0039376708119999
2021-08-02,-0.00037292270759990004
2021-08-03,-0.0032637598009999
2021-08-04,-0.00017280851640009997
2021-08-05,-0.0015107789999999
2021-08-06,0.005316886119
2021-08-09,0.002652517523
2021-08-10,-0.0006524005616
2021-08-11,-0.0037411413269998997
2021-08-12,0.004844838549
2021-08-13,-0.005873868955
2021-08-16,0.0028993779559998998
2021-08-17,0.012000409129
2021-08-18,0.0014074584140999
2021-08-19,0.0064234873049999995
2021-08-20,-4.981536210009994e-05
2021-08-23,-0.0064213039129999
2021-08-24,-0.003678212958
2021-08-25,-0.0015998824269999
2021-08-26,0.0029094115389999
2021-08-27,-0.00669153876
2021-08-30,0.0007253606079999999
2021-08-31,-0.001828168156
2021-09-01,-0.002286113406
2021-09-02,-0.004424679778
2021-09-03,-0.004436420839
2021-09-06,0.0030163229499999998
2021-09-07,0.0060427979739998
2021-09-08,0.00053112995918
2021-09-09,-0.003447812157
2021-09-10,-0.0005491999367
2021-09-13,-0.0003536635863
2021-09-14,0.002735179168
2021-09-15,-0.0030862778300000003
2021-09-16,0.006381718903000001
2021-09-17,0.0060391442249999
2021-09-20,0.003022674304
2021-09-21,0.001730681694
2021-09-22,0.0019839242290999
2021-09-23,-0.008541783748999901
2021-09-24,0.007373057735999999
2021-09-27,0.0003995544731999
2021-09-28,0.009448372648999899
2021-09-29,0.0104550777119999
2021-09-30,-0.0031102519256
2021-10-01,-0.0041484590329999
2021-10-04,-0.0028652362759999
2021-10-05,0.0015108589464999
2021-10-06,0.0042473679109999
2021-10-07,-0.0007407494730998999
2021-10-08,-0.0007697029330001
2021-10-11,0.0030020204103
2021-10-12,0.002182491423
2021-10-13,-0.006107403212
2021-10-14,-0.0027774235779999
2021-10-15,-0.0014829380440001
2021-10-18,0.0005192941331
2021-10-19,-0.007574215225
2021-10-20,-0.003469782496
2021-10-21,0.003160739295
2021-10-22,0.0027426428449
2021-10-25,-0.0022187001989
2021-10-26,0.0065588501434999
2021-10-27,0.00022873604279999998
2021-10-28,-0.0041046446529999
2021-10-29,0.007518968648
2021-11-01,-0.00011217373700000009
2021-11-02,0.006800855894999999
2021-11-03,-0.005377441195999999
2021-11-04,0.009493805208999999
2021-11-05,-0.0013652797989999
2021-11-08,-0.0039815653759999
2021-11-09,0.0014334668320000001
2021-11-10,0.010728177047999901
2021-11-11,0.003083687576
2021-11-12,-0.0012396979492
2021-11-15,0.0028384239569998
2021-11-16,0.0052524933589999
2021-11-17,0.002652035652
2021-11-18,-0.0033383682459999
2021-11-19,0.005724400976999999
2021-11-22,0.003936455418
2021-11-23,0.00056201170899
2021-11-24,0.0045813821899999
2021-11-25,4.2470866870999996e-05
2021-11-26,-0.0012795904139999
2021-11-29,0.0034687698149998996
2021-11-30,-0.00042613131739990004
2021-12-01,0.0014994818449999
2021-12-02,0.0001186828356
2021-12-03,0.00263330458
2021-12-06,-0.0004538853919999
2021-12-07,0.00046826231312990004
2021-12-08,-0.001323969643
2021-12-09,0.001656047047
2021-12-10,0.0004412371785000001
2021-12-13,0.0007654361903998999
2021-12-14,7.594000569010001e-05
2021-12-15,-0.0011896287889999
2021-12-16,0.0007779748450002001
2021-12-17,0.002785785774
2021-12-20,0.0008900625742
2021-12-21,0.0002791917384001
2021-12-22,0.00045030558459999994
2021-12-23,-0.0012821114730000999
2021-12-24,0.00019180074100000002
2021-12-27,-0.001210504349
2021-12-28,-0.0005072306893
2021-12-29,-0.001272114152
2021-12-30,0.0006912063878
2021-12-31,0.0031210422636
2022-01-03,-0.0032323341573299996
2022-01-04,-0.0028774868109997997
2022-01-05,0.0002934477064999
2022-01-06,0.001121117595
2022-01-07,-0.00020565369400000002
2022-01-10,0.00027957251989990005
2022-01-11,-3.3764767599999985e-05
2022-01-12,0.00040163393300000016
2022-01-13,0.0007473496279999
2022-01-14,0.0009727217100002
2022-01-17,-0.000287348514
2022-01-18,0.0007002159143002
2022-01-19,-5.954966899999998e-05
2022-01-20,0.0007998953914
2022-01-21,0.001574079768
2022-01-24,0.0003872312014999
2022-01-25,-0.0003629133447999
2022-01-26,-0.0006036330989999
2022-01-27,0.0019456448719
2022-01-28,0.0005004608668999999
2022-01-31,0.010195305655
2022-02-01,0.003298945451
2022-02-02,0.001261207243
2022-02-03,-0.0005166929579999
2022-02-04,-0.000941071619
2022-02-07,0.0023744488899999
2022-02-08,0.00050727371093
2022-02-09,0.0009059289789
2022-02-10,-0.0008163199359999001
2022-02-11,0.0018201307259999
2022-02-14,0.0009067207477999001
2022-02-15,-0.0005789915063
2022-02-16,0.0007123143081999999
2022-02-17,0.0003609908479999
2022-02-18,0.000933582883
2022-02-21,0.001292332368
2022-02-22,0.0038856995880001003
2022-02-23,0.0022815610849999998
2022-02-24,0.0138676703100001
2022-02-25,-0.0018983659360001
2022-02-28,0.0018167698519998999
2022-03-01,0.0004126694774999
2022-03-02,-0.002707671427
2022-03-03,0.0024284887019999
2022-03-04,0.0044837453910000005
2022-03-07,0.0023617933219999
2022-03-08,0.0042171580071
2022-03-09,0.0057227578810000995
2022-03-10,-0.0016975626069999999
2022-03-11,0.0016293761227
2022-03-14,0.010096312625
2022-03-15,-0.0010768579130001
2022-03-16,8.27059230001999e-05
2022-03-17,-0.00011181931649990005
2022-03-18,-4.3478912100000026e-05
2022-03-21,0.00045988045700000004
2022-03-22,-0.0004698208422001
2022-03-23,-0.0009352657349999999
2022-03-24,0.00200738662505
2022-03-25,-0.0009264897510699
2022-03-28,0.00661606109
2022-03-29,-0.0014503347730000999
2022-03-30,-0.0015829622029998
2022-03-31,-0.00048432238480000005
2022-04-01,0.0012059360533
2022-04-04,0.002290678308
2022-04-05,0.0013395676309999
2022-04-06,0.002569209511
2022-04-07,0.001967917658
2022-04-08,0.0026782450309999995
2022-04-11,0.0029080512399999
2022-04-12,-0.0016768931554
2022-04-13,0.00034598062029999997
2022-04-14,0.0008675789360000001
2022-04-15,-8.488880529999995e-05
2022-04-18,0.00091534119695
2022-04-19,0.002644718182
2022-04-20,-0.0010812096555999
2022-04-21,0.0021317539165
2022-04-22,0.0047791586220000005
2022-04-25,0.0013817642058
2022-04-26,0.0058257968799999
2022-04-27,0.0013367588889999999
2022-04-28,0.0040605692659999
2022-04-29,-0.002510997874
2022-05-02,0.002357762957
2022-05-03,-0.001060064777
2022-05-04,-0.00682172581
2022-05-05,0.009266966708999999
2022-05-06,0.0008616891811
2022-05-09,-0.003137504135
2022-05-10,0.0006617232117999
2022-05-11,0.0003384321475
2022-05-12,0.0030379681579999996
2022-05-13,-0.000959872407
2022-05-16,-0.0009897355279999
2022-05-17,-0.0023975143569999
2022-05-18,0.0011362529399999
2022-05-19,-0.004025750819
2022-05-20,-0.0003378008216999
2022-05-23,-0.0021686204079999
2022-05-24,-0.0010696943269998
2022-05-25,0.0007861792039997999
2022-05-26,-0.0008527335769999001
2022-05-27,-0.0016785610579999
2022-05-30,-0.00027939089799980003
2022-05-31,0.0029320494739999998
2022-06-01,0.0043092421099999
2022-06-02,-0.0045020819989999
2022-06-03,0.005426807017
2022-06-06,0.0006519802329999
2022-06-07,-0.0023383448399999
2022-06-08,0.003374132719
2022-06-09,0.0095988532699999
2022-06-10,0.009636198463
2022-06-13,0.015455473160999999
2022-06-14,0.0031817311069999997
2022-06-15,-0.0016519068520001
2022-06-16,-0.00017576319059999998
2022-06-17,0.008734298998999999
2022-06-20,0.00010755659559999998
2022-06-21,-0.0003540570615999
2022-06-22,-0.00029676033999989995
2022-06-23,0.0010251626229998
2022-06-24,0.00016013467289999997
2022-06-27,0.003566870047
2022-06-28,0.0017261442219999
2022-06-29,0.0038281171109999
2022-06-30,-0.00261434848
2022-07-01,0.0062280195119998995
2022-07-04,0.0008570799459999999
2022-07-05,0.01400583886
2022-07-06,0.004077699852
2022-07-07,-0.0017410781151
2022-07-08,-0.0008781973423
2022-07-11,0.006696956863
2022-07-12,-0.00019839218155
2022-07-13,-6.913905429999998e-05
2022-07-14,0.0010587211795
2022-07-15,-0.001045599357
2022-07-18,-0.001374427136
2022-07-19,-0.0013776167609999
2022-07-20,0.00022228655099980002
2022-07-21,-0.0010404160379998998
2022-07-22,0.00024681808719989996
2022-07-25,-0.0011269356528998999
2022-07-26,0.000868089107
2022-07-27,-0.0034324946649999
2022-07-28,-0.0011633126396999
2022-07-29,-1.9124152000000004e-05
2022-08-01,-0.0032671799319999
2022-08-02,0.005962737426
2022-08-03,0.0006156660247999999
2022-08-04,-0.0013099061209999
2022-08-05,0.0058346320390000005
2022-08-08,-0.002501004286
2022-08-09,0.0016863869625
2022-08-10,-0.007124189838999999
2022-08-11,-0.00022522743459999994
2022-08-12,0.0001998666788
2022-08-15,0.003734943804
2022-08-16,0.00033609539852
2022-08-17,0.0040911586849999
2022-08-18,0.002722707653
2022-08-19,0.0037084887659999
2022-08-22,0.001520109662
2022-08-23,-0.0027107689589999
2022-08-24,0.0013884382878
2022-08-25,-0.003122757702
2022-08-26,0.0045408314120000005
2022-08-29,0.0023287638629999998
2022-08-30,0.003003507059
2022-08-31,0.0023898166269999003
2022-09-01,-0.0006516310893999999
2022-09-02,0.0072120900609999
2022-09-05,-0.00166689802
2022-09-06,-0.0071731844210001
2022-09-07,0.0018986785902
2022-09-08,0.0007445172883999
2022-09-09,-0.0028488006869999997
2022-09-12,-0.0005044671975999
2022-09-13,0.003996032445
2022-09-14,-0.0016005019958999999
2022-09-15,0.0046074873357999
2022-09-16,0.0075451857589998
2022-09-19,0.0020212669949999
2022-09-20,-0.002872179622
2022-09-21,-0.0006071755832
2022-09-22,-0.00016823628049999998
2022-09-23,0.009067167458999999
2022-09-26,0.005085225505999999
2022-09-27,0.0002438577833
2022-09-28,-0.001671452035
2022-09-29,-0.001789334141
2022-09-30,0.0006847232162
2022-10-03,-0.0004581690189999
2022-10-04,-0.003416450733
2022-10-05,0.002019740275
2022-10-06,0.0017385310759999
2022-10-07,0.0015908518949999
2022-10-10,0.0019957037939999
2022-10-11,0.0005773278235999
2022-10-12,-0.00023254104118
2022-10-13,-0.001504512483
2022-10-14,0.0013558743093
2022-10-17,-0.0018268762309999
2022-10-18,-0.0002573180864999
2022-10-19,0.0013611996369999
2022-10-20,-0.0002547869742
2022-10-21,-0.001835523075
2022-10-24,0.0007108529028999
2022-10-25,-0.0017706979249998
2022-10-26,-0.002097353469
2022-10-27,0.001456643027
2022-10-28,0.0003716122636998
2022-10-31,0.0009961264275998
2022-11-01,-2.621105930000002e-06
2022-11-02,0.0006794727227
2022-11-03,0.000758189621
2022-11-04,-0.003418330175
2022-11-07,-0.0005945095199999
2022-11-08,-0.0003905340216
2022-11-09,-0.0005516778867
2022-11-10,0.000699705044
2022-11-11,0.001666579026
2022-11-14,-0.000371807379
2022-11-15,0.00080738102
2022-11-16,0.0005973178131
2022-11-17,-0.0007622538016
2022-11-18,-0.0004837849663
2022-11-21,-0.001525166117
2022-11-22,0.001138918357
2022-11-23,0.0024755070089999
2022-11-24,0.0004701228276998
2022-11-25,-0.0002726361225
2022-11-28,-0.0038168148299999
2022-11-29,-0.0003025506191
2022-11-30,0.002404748786
2022-12-01,0.0040013264139999
2022-12-02,0.0004695503808
2022-12-05,-0.0025835704080001
2022-12-06,-0.0008407975737999
2022-12-07,0.001390337098
2022-12-08,0.001680484223
2022-12-09,-7.195566694000001e-05
2022-12-12,-0.0008200019289
2022-12-13,0.004194118028
2022-12-14,0.001232746286
2022-12-15,0.005102621668999999
2022-12-16,-0.002135349992
2022-12-19,-0.002039012431
2022-12-20,0.0038001574389999
2022-12-21,0.003416584615
2022-12-22,1.853069600000001e-05
2022-12-23,0.0011769090257
2022-12-26,0.0004839632402
2022-12-27,0.0009932254224299
2022-12-28,-4.493785400000005e-05
2022-12-29,5.669430489999992e-05
2022-12-30,-0.000304629494
2023-01-02,-0.0013623658191999
2023-01-03,-0.0035436111819999
2023-01-04,0.003892294063
2023-01-05,-0.002994064638
2023-01-06,0.004343157054
2023-01-09,0.0028992402699999
2023-01-10,0.0004078438952
2023-01-11,0.0010170616812
2023-01-12,0.0004561151000001
2023-01-13,-0.0026239991038
2023-01-16,0.0024868875409999997
2023-01-17,-0.0021461690102
2023-01-18,0.010212447422
2023-01-19,0.002129418011
2023-01-20,0.000116089426
2023-01-23,0.0012157085707
2023-01-24,-0.00014365618563
2023-01-25,0.0004954874906
2023-01-26,-0.000811496357
2023-01-27,-0.0009172636434
2023-01-30,0.0011111676832
2023-01-31,0.000811075516
2023-02-01,6.776079440000003e-05
2023-02-02,-0.0009154747532
2023-02-03,0.006076214304
2023-02-06,0.00132102577805
2023-02-07,4.43894133e-05
2023-02-08,-8.053617024000001e-05
2023-02-09,0.000557470102
2023-02-10,-0.0008921228470999
2023-02-13,0.0004415663703
2023-02-14,4.00214493e-05
2023-02-15,-0.000751200329
2023-02-16,-0.0002121472754
2023-02-17,0.0004822434266
2023-02-20,-0.0003674058404
2023-02-21,-0.0003134522653999
2023-02-22,-0.0008363600272
2023-02-23,-3.6694757200000005e-05
2023-02-24,-0.00080643943
2023-02-27,0.00124745136
2023-02-28,-0.0005848788581
2023-03-01,0.0013399541733
2023-03-02,-0.001329989247
2023-03-03,0.000938783307
2023-03-06,0.0010762855255999
2023-03-07,-0.002334398571
2023-03-08,-0.0001804729556
2023-03-09,0.00129238791
2023-03-10,0.0016664586859999
2023-03-13,0.001911393143
2023-03-14,-0.0009196786505
2023-03-15,-0.001269191149
2023-03-16,0.0003565873698
2023-03-17,0.001463071632
2023-03-20,0.0016874948959999
2023-03-21,-0.0012058107818
2023-03-22,0.001043608654
2023-03-23,2.3811048199999974e-05
2023-03-24,-0.0004694680839999
2023-03-27,0.0006943170396
2023-03-28,0.0008292836377
2023-03-29,-0.0009252670297999
2023-03-30,0.001308766606
2023-03-31,-0.0007793194429999
2023-04-03,0.0010248107925999
2023-04-04,0.0019857792899999
2023-04-05,0.0002600319954999
2023-04-06,-0.00033485814939999996
2023-04-07,-0.0004083579363
2023-04-10,-0.0002941670500001
2023-04-11,0.00011012306400000002
2023-04-12,-7.848367500009994e-05
2023-04-13,-0.0007414878969002
2023-04-14,0.0009519225890001
2023-04-17,0.0033474382549999
2023-04-18,-0.001917826663
2023-04-19,0.0012311466361
2023-04-20,-0.0009261978539999
2023-04-21,-0.0007701132894999
2023-04-24,-0.0037124897079999
2023-04-25,0.001214824321
2023-04-26,0.0040160154479999
2023-04-27,0.0002119454269
2023-04-28,0.0004028654404999
2023-05-01,-0.001507333821
2023-05-02,-0.0004391362727999
2023-05-03,0.001614050616
2023-05-04,-0.0001253629564
2023-05-05,0.0010721264027
2023-05-08,-0.0003854126427
2023-05-09,8.645789660010001e-05
2023-05-10,-3.397636001000056e-07
2023-05-11,-0.00189373849
2023-05-12,-0.0007855602139999
2023-05-15,0.0012962277446
2023-05-16,-0.00053430188581
